10000	1
20000	2
30000	3
40000	4
50000	6
60000	6
70000	8
80000	9
90000	11
100000	12
110000	13
120000	14
130000	15
140000	17
150000	18
160000	20
170000	20
180000	22
190000	23
200000	24
210000	26
220000	26
230000	28
240000	30
250000	30
260000	32
270000	34
280000	34
290000	36
300000	36
310000	37
320000	39
330000	41
340000	42
350000	43
360000	47
370000	46
380000	46
390000	50
400000	48
410000	50
420000	52
430000	52
440000	54
450000	56
460000	57
470000	62
480000	58
490000	61
500000	62
510000	63
520000	64
530000	66
540000	67
550000	68
560000	71
570000	70
580000	71
590000	75
600000	75
610000	76
620000	76
630000	78
640000	110
650000	114
660000	116
670000	118
680000	119
690000	121
700000	123
710000	124
720000	127
730000	128
740000	122
750000	134
760000	134
770000	135
780000	142
790000	182
800000	151
810000	141
820000	143
830000	144
840000	138
850000	140
860000	150
870000	146
880000	154
890000	149
900000	153
910000	126
920000	92
930000	93
940000	94
950000	96
